CODIGO;CODIGO BARRAS;REFERENCIA;DESCRIÇÃO;COD.FABRICANTE;FABRICANTE;UNIDADE;QUANTIDADE;QUANTIDADE-BLOQ;CST/CSOSN;VL-UNIT;VL-TOTAL;NCM;COD.GRUPO;DES.GRUPO;COD.SUBGRUPO;DES.SUBGRUPO;COD.MEDIDA;DES.MEDIDA;QUANT. COMPRA;QUANT. COMPRA MES;TIPO DE PRODUTO
    88.5 ;               ;                    ;BALDE 12L RAFAELLO                                 ;     1 ;CREMOSO              ;UN  ;         -1,000;          2,000;202;        125,00;       -125,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    89.3 ;               ;                    ;BALDE 12L SENSAÇÃO                                 ;     1 ;CREMOSO              ;UN  ;         -1,000;          2,000;202;        125,00;       -125,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    90.1 ;               ;                    ;BALDE 12L SERENATA                                 ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    91.9 ;               ;                    ;BALDE 12L SONHO GELADO                             ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    92.7 ;               ;                    ;BALDE 12L TAMARINDO SEM LACTOSE                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    93.5 ;               ;                    ;BALDE 12L TERREMOTO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    94.3 ;               ;                    ;BALDE 12L TORTA DE CHOCOLATE                       ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    95.0 ;               ;                    ;BALDE 12L TORTA DE LIMÃO                           ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;        125,00;       -125,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    96.8 ;               ;                    ;BALDE 12L TRUFA                                    ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    97.6 ;               ;                    ;BALDE 12L UNICÓRNIO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        125,00;          0,00;21050090   ;     1 ;BALDE 12L                                ;     3 ;TRADICIONAL                              ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   348.3 ;               ;                    ;BARRA CHOCOLATE AO LEITE                           ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   349.1 ;               ;                    ;BARRA CHOCOLATE BRANCO                             ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   347.5 ;               ;                    ;BARRA CHOCOLATE MEIO AMARGO KG                     ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
    98.4 ;               ;                    ;BOLO G ALPINO                                      ;     1 ;CREMOSO              ;UN  ;         -1,000;          1,000;202;         95,00;        -95,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
    99.2 ;               ;                    ;BOLO G CREME DIVINO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         95,00;          0,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   100.8 ;               ;                    ;BOLO G LEITE NINHO / MORANGO                       ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         95,00;          0,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   101.6 ;               ;                    ;BOLO G MARAVILHA / NINHO TRUFADO                   ;     1 ;CREMOSO              ;UN  ;         -1,000;          1,000;202;         95,00;        -95,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   102.4 ;               ;                    ;BOLO G MOUSSE DE FRUTAS VERMELHAS / TRUFA          ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         95,00;          0,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   103.2 ;               ;                    ;BOLO G MOUSSE DE MARACUJÁ / NUTELLA                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         95,00;          0,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   104.0 ;               ;                    ;BOLO G NAPOLITANO (CHOCOLATE / CREME / MORANGO)    ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         95,00;        -95,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   105.7 ;               ;                    ;BOLO G NINHO TRUFADO                               ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         95,00;          0,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   106.5 ;               ;                    ;BOLO G NINHO TRUFADO / NUTELLA                     ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         95,00;        -95,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   107.3 ;               ;                    ;BOLO G SENSAÇÃO                                    ;     1 ;CREMOSO              ;UN  ;          0,000;          4,000;202;         95,00;          0,00;21050010   ;     2 ;BOLO G                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   108.1 ;               ;                    ;BOLO M ALPINO                                      ;     1 ;CREMOSO              ;UN  ;          0,000;          6,000;202;         85,00;          0,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   109.9 ;               ;                    ;BOLO M CREME DIVINO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   110.7 ;               ;                    ;BOLO M LEITE NINHO / MORANGO                       ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   111.5 ;               ;                    ;BOLO M MARAVILHA / NINHO TRUFADO                   ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   112.3 ;               ;                    ;BOLO M MOUSSE DE FRUTAS VERMELHAS / TRUFA          ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         85,00;        -85,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   113.1 ;               ;                    ;BOLO M MOUSSE DE MARACUJÁ / NUTELLA                ;     1 ;CREMOSO              ;UN  ;         -2,000;          0,000;202;         85,00;       -170,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   114.9 ;               ;                    ;BOLO M NAPOLITANO (CHOCOLATE / CREME / MORANGO)    ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         85,00;        -85,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   115.6 ;               ;                    ;BOLO M NINHO TRUFADO                               ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   116.4 ;               ;                    ;BOLO M NINHO TRUFADO / NUTELLA                     ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         85,00;        -85,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   117.2 ;               ;                    ;BOLO M SENSAÇÃO                                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         85,00;          0,00;21050010   ;     3 ;BOLO M                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   118.0 ;               ;                    ;BOLO P ALPINO                                      ;     1 ;CREMOSO              ;UN  ;         -1,000;          2,000;202;         58,00;        -58,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   119.8 ;               ;                    ;BOLO P CREME DIVINO                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         58,00;          0,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   120.6 ;               ;                    ;BOLO P LEITE NINHO / MORANGO                       ;     1 ;CREMOSO              ;UN  ;         -1,000;          4,000;202;         58,00;        -58,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   121.4 ;               ;                    ;BOLO P MARAVILHA / NINHO TRUFADO                   ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         58,00;          0,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   122.2 ;               ;                    ;BOLO P MOUSSE DE FRUTAS VERMELHAS / TRUFA          ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;         58,00;          0,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   123.0 ;               ;                    ;BOLO P MOUSSE DE MARACUJÁ / NUTELLA                ;     1 ;CREMOSO              ;UN  ;          0,000;          1,000;202;         58,00;          0,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   124.8 ;               ;                    ;BOLO P NAPOLITANO (CHOCOLATE / CREME / MORANGO)    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         58,00;          0,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   125.5 ;               ;                    ;BOLO P NINHO TRUFADO                               ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         58,00;          0,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   126.3 ;               ;                    ;BOLO P NINHO TRUFADO / NUTELLA                     ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         58,00;        -58,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   127.1 ;               ;                    ;BOLO P SENSAÇÃO                                    ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         58,00;        -58,00;21050010   ;     4 ;BOLO P                                   ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   128.9 ;               ;                    ;BOLO PP ALPINO                                     ;     1 ;CREMOSO              ;UN  ;          0,000;          2,000;202;         42,00;          0,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   129.7 ;               ;                    ;BOLO PP CREME DIVINO                               ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         42,00;        -42,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   130.5 ;               ;                    ;BOLO PP LEITE NINHO / MORANGO                      ;     1 ;CREMOSO              ;UN  ;         -1,000;          0,000;202;         42,00;        -42,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   131.3 ;               ;                    ;BOLO PP MARAVILHA / NINHO TRUFADO                  ;     1 ;CREMOSO              ;UN  ;         -2,000;          1,000;202;         42,00;        -84,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   132.1 ;               ;                    ;BOLO PP MOUSSE DE FRUTAS VERMELHAS / TRUFA         ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         42,00;          0,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   133.9 ;               ;                    ;BOLO PP MOUSSE DE MARACUJÁ / NUTELLA               ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         42,00;          0,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   134.7 ;               ;                    ;BOLO PP NAPOLITANO (CHOCOLATE / CREME / MORANGO)   ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         42,00;          0,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   135.4 ;               ;                    ;BOLO PP NINHO TRUFADO                              ;     1 ;CREMOSO              ;UN  ;         -1,000;          6,000;202;         42,00;        -42,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   136.2 ;               ;                    ;BOLO PP NINHO TRUFADO / NUTELLA                    ;     1 ;CREMOSO              ;UN  ;         -1,000;          1,000;202;         42,00;        -42,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   137.0 ;               ;                    ;BOLO PP SENSAÇÃO                                   ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         42,00;          0,00;21050010   ;     5 ;BOLO PP                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   351.7 ;               ;                    ;BRIGADEIRO BRANCO KG                               ;     1 ;CREMOSO              ;KG  ;          0,000;          0,000;202;         50,00;          0,00;           ;    18 ;DOCES                                    ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   350.9 ;               ;                    ;BRIGADEIRO KG                                      ;     1 ;CREMOSO              ;KG  ;          0,000;          0,000;202;         50,00;          0,00;           ;    18 ;DOCES                                    ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   326.9 ;               ;                    ;BROWNIE                                            ;     1 ;CREMOSO              ;UN  ;          0,000;         14,000;202;          9,00;          0,00;21050010   ;    18 ;DOCES                                    ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   406.9 ;               ;                    ;CAIXA 10L AÇAÍ COM BANANA E CALDA DE BANANA        ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   407.7 ;               ;                    ;CAIXA 10L AÇAÍ COM CALDA DE AMENDOIM               ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   408.5 ;               ;                    ;CAIXA 10L AÇAÍ COM CALDA DE COOKIES                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   409.3 ;               ;                    ;CAIXA 10L AÇAÍ COM CALDA DE LEITINHO               ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   410.1 ;               ;                    ;CAIXA 10L AÇAÍ COM CALDA DE MARACUJÁ               ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   411.9 ;               ;                    ;CAIXA 10L AÇAÍ COM CALDA DE PISTACHE               ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   412.7 ;               ;                    ;CAIXA 10L AÇAÍ COM GUARANÁ                         ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   413.5 ;               ;                    ;CAIXA 10L AÇAÍ COM PITAIA E CALDA DE MORANGO       ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   414.3 ;               ;                    ;CAIXA 10L CASADINHO                                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   415.0 ;               ;                    ;CAIXA 10L CASADINHO COM NUTELLA                    ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   416.8 ;               ;                    ;CAIXA 10L CASADINHO COM TRUFA                      ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        150,00;          0,00;08119000   ;    19 ;CAIXA 10L                                ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   354.1 ;               ;                    ;CAIXA CASCÃO                                       ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         67,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   355.8 ;               ;                    ;CAIXA CASQUINHA                                    ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         88,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   398.8 ;               ;                    ;CAIXA PEQUENA TUB HOOL                             ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         41,60;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   377.2 ;               ;                    ;CAIXA SÓ CASKINHA                                  ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;        318,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   358.2 ;               ;                    ;CAIXAS CESTINHA                                    ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         77,90;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   353.3 ;               ;                    ;CALDA CARAMELIZADA KG                              ;     1 ;CREMOSO              ;KG  ;         -1,000;          0,000;202;         15,00;        -15,00;           ;    18 ;DOCES                                    ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   333.5 ;               ;                    ;CIOCHELLA 14 KG                                    ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;        700,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   362.4 ;               ;                    ;COBERTURA CARAMELO G                               ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         23,40;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   365.7 ;               ;                    ;COBERTURA CARAMELO P                               ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          9,40;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   360.8 ;               ;                    ;COBERTURA CHOCOLATE G                              ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         30,70;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   363.2 ;               ;                    ;COBERTURA CHOCOLATE P                              ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;          8,50;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   361.6 ;               ;                    ;COBERTURA MORANGO G                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         22,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   364.0 ;               ;                    ;COBERTURA MORANGO P                                ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         10,90;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   330.1 ;               ;                    ;COLHER REFORÇADA                                   ;     1 ;CREMOSO              ;FD  ;          0,000;          1,000;202;        104,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   417.6 ;               ;                    ;CONE P/ CASQUINHA                                  ;     1 ;CREMOSO              ;UN  ;       -100,000;        400,000;202;          0,20;        -20,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   346.7 ;               ;                    ;COOKIE                                             ;     1 ;CREMOSO              ;UN  ;          0,000;          5,000;202;          9,00;          0,00;           ;    18 ;DOCES                                    ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   376.4 ;               ;                    ;CREME DE LEITE                                     ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         22,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
   138.8 ;               ;                    ;CREMOSINHO BLUE ICE                                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   139.6 ;               ;                    ;CREMOSINHO CHICLETE                                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   140.4 ;               ;                    ;CREMOSINHO CHOCOLATE                               ;     1 ;CREMOSO              ;CX  ;         -1,000;          0,000;202;         33,00;        -33,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   141.2 ;               ;                    ;CREMOSINHO COCO BRANCO                             ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   142.0 ;               ;                    ;CREMOSINHO GROSELHA                                ;     1 ;CREMOSO              ;CX  ;          0,000;          1,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   143.8 ;               ;                    ;CREMOSINHO LEITINHO                                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   144.6 ;               ;                    ;CREMOSINHO MARACUJÁ                                ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   145.3 ;               ;                    ;CREMOSINHO MORANGO                                 ;     1 ;CREMOSO              ;CX  ;         -1,000;          0,000;202;         33,00;        -33,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   146.1 ;               ;                    ;CREMOSINHO PINTA LÍNGUA                            ;     1 ;CREMOSO              ;CX  ;          0,000;          0,000;202;         33,00;          0,00;21050090   ;     6 ;CREMOSINHO                               ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto
   352.5 ;               ;                    ;CUPUAÇU 5 KG                                       ;     1 ;CREMOSO              ;UN  ;          0,000;          0,000;202;         92,00;          0,00;           ;    17 ;REVENDA                                  ;     4 ;NORMAL                                   ;     1 ;DIVERSOS                                 ;          0,000;          0,000;Produto/Revenda
